date,l1_category,l1_category_id,l2_category,l2_category_id,store_id,variant_id,variant_name,group_id,selling_price,mrp,in_stock,inventory,is_sponsored,image_url,brand_id,brand
2025-07-24,Sweet Tooth,9,Indian Sweets,943,38084,376055,Fresh Motichoor Laddu by Anand,737862,160,160,1,8,0,https://cdn.grofers.com/da/cms-assets/cms/product/d2de1ed0-cb96-4907-926a-010460b1f88f.png,,Anand
2025-07-24,Sweet Tooth,9,Indian Sweets,943,38084,45232,Agra Taj Petha by Haldiram's,661423,65,65,1,13,0,https://cdn.grofers.com/da/cms-assets/cms/product/383012b3-8b32-4d8c-855f-375d45543343.png,,Haldiram's
2025-07-24,Sweet Tooth,9,Indian Sweets,943,38084,427611,Malai Peda by Amul,661510,114,120,1,12,0,https://cdn.grofers.com/da/cms-assets/cms/product/41004af4-5151-4fb4-a453-6e0b50784471.png,,Amul
2025-07-24,Sweet Tooth,9,Indian Sweets,943,38084,56726,Rajgira Laddu by Charlie's,661427,40,40,1,6,0,https://cdn.grofers.com/da/cms-assets/cms/product/1a68b055-8005-4643-995e-39e0c8f7b77b.png,,Charlie's
2025-07-24,Sweet Tooth,9,Indian Sweets,943,38084,636231,Rajgira Laddu by Veerabhadra,1947950,40,40,1,8,0,https://cdn.grofers.com/da/cms-assets/cms/product/e58e2026-232f-4ca2-a4c9-57164c235a98.png,,Veerabhadra
2025-07-24,Sweet Tooth,9,Indian Sweets,943,38084,434469,Premium Mysore Pak by Lal,661529,140,140,1,10,0,https://cdn.grofers.com/da/cms-assets/cms/product/468be22a-1733-42f2-b73a-6245d55ac068.png,,Lal
2025-07-24,Sweet Tooth,9,Indian Sweets,943,38084,561092,Hazelnut & Chocolate Sugar-Free Laddu by Eat Better Co,716073,77,79,1,6,0,https://cdn.grofers.com/da/cms-assets/cms/product/99f9e2cc-bc3b-4d88-a854-481ed0583381.png,,Eat Better Co
2025-07-24,Sweet Tooth,9,Indian Sweets,943,38084,520006,Motichoor Ghee Laddu by Daadi's,744767,148,170,1,7,0,https://cdn.grofers.com/da/cms-assets/cms/product/4b9ebd6f-d36d-488c-851d-e5875350748f.png,,Daadi's
2025-07-24,Sweet Tooth,9,Indian Sweets,943,38084,190192,Kaju Katli by Amul,661445,499,525,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/9209fbb7-5e7d-4e39-8946-f7d2ad6f5b8a.png,,Amul
2025-07-24,Sweet Tooth,9,Indian Sweets,943,38084,376033,Kaju Katli by Anand,1167332,290,290,1,5,0,https://cdn.grofers.com/da/cms-assets/cms/product/a4d8ba89-d6dd-4768-90e4-23e467fd6ed9.png,,Anand
2025-07-24,Sweet Tooth,9,Indian Sweets,943,38084,581906,Peanut Chikki by Sweet Karam Coffee,1229475,92,99,1,7,0,https://cdn.grofers.com/da/cms-assets/cms/product/cfc1f6db-8a98-4199-879b-e76b09a12651.png,,Sweet Karam Coffee
2025-07-24,Sweet Tooth,9,Indian Sweets,943,38084,532389,Peanut Chikki 24 Mantra Organic,837111,100,100,1,6,0,https://cdn.grofers.com/da/cms-assets/cms/product/f9c3f857-df59-49ff-83b0-0640c6d4cdb0.png,,24 Mantra Organic
2025-07-24,Sweet Tooth,9,Indian Sweets,943,38084,534830,Fresh Mysore Pak by Nandini,776155,160,160,1,10,0,https://cdn.grofers.com/da/cms-assets/cms/product/a9bb5a59-e129-4f41-b799-4066ca9f3e42.png,,Nandini
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30378,495431,Let's Try Lite Multigrain Mixture Namkeen,1914594,108,120,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/5f7cfecb-5add-4369-97d5-f155f434b882.png,,Let's Try
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30378,17149,Haldiram's Nagpur Sev Bhujia,1912259,120,120,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/a8e482cc-5733-41b8-a785-1c10d3fb4225.png,,Haldiram's Nagpur
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30378,52634,Haldiram's Nagpur Mixture Namkeen,1914035,88,88,1,14,0,https://cdn.grofers.com/da/cms-assets/cms/product/0984eda2-299a-4e53-acc3-fe4458d82664.png,,Haldiram's Nagpur
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30378,477180,Veerabhadra Mixture Namkeen,828857,69,70,1,8,0,https://cdn.grofers.com/da/cms-assets/cms/product/0588a956-461e-4f63-9425-0faca1060c83.png,,Veerabhadra
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30378,251510,Haldiram's Nagpur Lite Chivda Namkeen,626857,45,45,1,21,0,https://cdn.grofers.com/da/cms-assets/cms/product/f9716bd7-f5af-477d-9dfd-dc17659662c1.png,,Haldiram's Nagpur
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30378,524534,Haldiram's Nagpur Fine Bhel Sev Bhujia,856421,36,60,1,39,0,https://cdn.grofers.com/da/cms-assets/cms/product/f8ad7a86-12d8-4602-baa6-2f4eb9228bc7.png,,Haldiram's Nagpur
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30378,375176,Town Bus Madras Mixture Namkeen,1920931,57,65,1,6,0,https://cdn.grofers.com/da/cms-assets/cms/product/ff43a435-2b23-47bf-96a3-28a32178ba7d.png,,Town Bus
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30378,61365,Haldiram's Nagpur Fatafat Bhelpuri,1913266,45,45,1,30,0,https://cdn.grofers.com/da/cms-assets/cms/product/aa77fb0a-8a91-4310-a73f-d731185973c6.png,,Haldiram's Nagpur
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30378,56281,Haldiram's Nagpur Panchratan Mixture Namkeen,1914841,90,90,1,16,0,https://cdn.grofers.com/da/cms-assets/cms/product/d587d23f-38fd-43b1-ba4f-53f2fade851a.png,,Haldiram's Nagpur
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30378,62119,Bikaji Bhujia,1912957,114,122,1,5,0,https://cdn.grofers.com/da/cms-assets/cms/product/2b5d0954-c585-4c1c-869b-be28a9054376.png,,Bikaji
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30378,41397,Haldiram's Nagpur Moong Dal Namkeen,1912125,60,60,1,12,0,https://cdn.grofers.com/da/cms-assets/cms/product/efa12f70-1cfd-4b8f-ba33-a88233324421.png,,Haldiram's Nagpur
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30378,524899,Bikaji Mobile Chowpati Bhelpuri,828883,37,49,1,10,0,https://cdn.grofers.com/da/cms-assets/cms/product/8b982042-e389-466a-b5b0-99cf0ceb074f.png,,Bikaji
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30378,446889,Bikano Bikaneri Bhujia,536038,60,60,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/c5e8b992-2425-414d-bce6-2b54dc3511b6.png,,Bikano
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30378,45238,Haldiram's Nagpur Ratlami Sev Bhujia,1914422,50,50,1,16,0,https://cdn.grofers.com/da/cms-assets/cms/product/619c1afb-e18b-4bf9-9d38-3c0ed1ae7756.png,,Haldiram's Nagpur
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,30378,495690,Balaji Tikha Mitha Mixture Namkeen,828871,50,50,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/239fa3a5-06ab-45b9-bf03-a3ac9c034050.png,,Balaji
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30378,424025,4700BC Nutty Tuxedo Chocolate Popcorn,482030,250,250,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/e1bc109c-dae6-4dca-990b-bdab4ebfef65.png,,4700BC
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30378,570852,GO DESI Fun Diwali Gift Pack,1210454,493,699,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/b47b46f3-5488-4f6c-8a86-e91b4dd927d8.png,,GO DESI
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30378,496308,"Open Secret Cookies, Brownie & Dry Fruits Gift Pack",1490480,329,350,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/e468ef7b-6194-448b-a3f8-dbbab26f86d8.png,,Open Secret
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30378,528479,4700BC Chocolate And Caramel Gourmet Gift Pack Combo,1167309,549,549,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/d4101def-3f10-4cb5-96f8-b06e1db4139d.png,,4700BC
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30378,480400,4700BC Himalayan Salt Caramel Popcorn,598505,225,225,1,6,0,https://cdn.grofers.com/da/cms-assets/cms/product/cdaeeb46-63cd-44d5-a6d5-0a14687bb366.png,,4700BC
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30378,528560,4700BC Gourmet Gift Pack Combo Box,1167310,799,799,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/225f62cb-138e-4e7b-b534-26050fb0b773.png,,4700BC
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30378,495576,4700BC Nutty Tuxedo Chocolate Popcorn Gift Pack,1175680,549,549,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/b849c910-84e4-46ca-a51c-bb0e3e3232f3.png,,4700BC
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30378,633249,Beyond Snack Kerala Banana Chips,2173134,80,80,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/49a34af6-c6f0-4f66-81c6-de20fd08cb0e.png,,Beyond Snack
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30378,617464,Crax Namkeen Snacks Party Combo,2151204,72,90,0,0,0,https://cdn.grofers.com/da/cms-assets/cms/product/f9db696b-896b-46db-a05c-88e3929052fd.png,,Crax
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30378,655937,Snackible Munchies Gift Box - Pack of 2,1896469,1151,1598,0,0,0,https://cdn.grofers.com/da/cms-assets/cms/product/12bb0b81-7139-4f9c-9a84-acc9670c6a99.png,,Snackible
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30378,655939,Snackible Rakhi Gift Pack - Pack of 2,2181432,579,798,0,0,0,https://cdn.grofers.com/da/cms-assets/cms/product/56fd7751-9933-4e97-8878-87c1c6ac1fc6.png,,Snackible
2025-07-24,Munchies,1237,Munchies Gift Packs,1694,30378,534300,Desi Ghee Dryfruit Besan Laddu by Unibic Swaadesi,774246,134,230,0,0,0,https://cdn.grofers.com/da/cms-assets/cms/product/575b8952-08bd-46a5-8495-ef880cc6aacb.png,,Unibic Swaadesi
2025-07-24,Munchies,1237,Namkeen Snacks,29,30378,341426,Chheda's Manglori Murukku Namkeen,1911095,55,55,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/a423123f-ebf5-45d9-9063-079c07c62876.png,,Chheda's
2025-07-24,Munchies,1237,Namkeen Snacks,29,30378,477176,Veerabhadra Masala Peanuts,856398,59,60,1,34,0,https://cdn.grofers.com/da/cms-assets/cms/product/7168a26f-57f4-49ba-8021-c861c1efa0cf.png,,Veerabhadra
2025-07-24,Munchies,1237,Namkeen Snacks,29,30378,52632,Haldiram's Nagpur Mini Bhakarwadi Namkeen,1913043,65,65,1,22,0,https://cdn.grofers.com/da/cms-assets/cms/product/2ac196d5-3f48-4206-8b4f-2bd8f11776c9.png,,Haldiram's Nagpur
2025-07-24,Munchies,1237,Namkeen Snacks,29,30378,477185,Veerabhadra Butter Murukku Namkeen,541439,45,45,1,27,0,https://cdn.grofers.com/da/cms-assets/cms/product/493d19b5-3fc4-461c-92f6-24dd552297fe.png,,Veerabhadra
2025-07-24,Munchies,1237,Namkeen Snacks,29,30378,477173,Veerabhadra Chakodi / Chakli,1258197,69,70,1,5,0,https://cdn.grofers.com/da/cms-assets/cms/product/5cb37ccd-7e89-4eec-bb30-9b329589ad33.png,,Veerabhadra
2025-07-24,Munchies,1237,Namkeen Snacks,29,30378,36018,Haldiram's Soya Sticks,1912985,45,45,1,30,0,https://cdn.grofers.com/da/cms-assets/cms/product/3ea4060e-3639-48e3-a859-a825d619e872.png,,Haldiram's
2025-07-24,Munchies,1237,Namkeen Snacks,29,30378,372136,Chheda's Bhakarwadi Namkeen,1912980,51,70,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/19904ec5-987e-4ad0-a433-d5ca125b323a.png,,Chheda's
2025-07-24,Munchies,1237,Namkeen Snacks,29,30378,498941,Adukale Kayi Kodubale / Chakli,1258198,77,85,1,9,0,https://cdn.grofers.com/da/cms-assets/cms/product/257aaa60-0651-4345-8746-1cb6ed1d3a63.png,,Adukale
2025-07-24,Munchies,1237,Namkeen Snacks,29,30378,477179,Veerabhadra Masala Murukku Namkeen,541437,59,60,1,7,0,https://cdn.grofers.com/da/cms-assets/cms/product/c93b309c-2ac3-4774-ad90-12ed4c6791cf.png,,Veerabhadra
2025-07-24,Munchies,1237,Namkeen Snacks,29,30378,19803,Jabsons Tandoori Roasted Peanuts,637870,75,75,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/0a05c44c-4344-415b-9766-2179ce704b00.png,,Jabsons
2025-07-24,Munchies,1237,Namkeen Snacks,29,30378,56737,Charlie's Yellow Bhuna Chana,1912769,40,40,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/8cedd849-5122-4ca7-b9d0-4f3d58c58bee.png,,Charlie's
2025-07-24,Munchies,1237,Namkeen Snacks,29,30378,500602,Modern Kitchens Butter Murukku Namkeen,1303173,63,70,1,13,0,https://cdn.grofers.com/da/cms-assets/cms/product/73ce7229-a136-494c-87fb-b08686511928.png,,Modern Kitchens
2025-07-24,Munchies,1237,Namkeen Snacks,29,30378,547768,"Sweet Karam Coffee Ribbon Pakoda / Murukku Namkeen, - No Palm Oil",911162,92,99,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/c3455d84-78d4-4ec1-a066-e438e1e8c9ca.png,,Sweet Karam Coffee
2025-07-24,Munchies,1237,Namkeen Snacks,29,30378,497489,A2B Butter Murukku Namkeen,801611,45,45,1,24,0,https://cdn.grofers.com/da/cms-assets/cms/product/9e9c4b55-936f-4034-a37a-5df7b885ed64.png,,A2B
2025-07-24,Munchies,1237,Namkeen Snacks,29,30378,490546,Crax Mast Matar Green Peas Namkeen Snacks,828866,55,55,1,6,0,https://cdn.grofers.com/da/cms-assets/cms/product/e2977fa3-c546-4d2d-8517-156380ce5fe5.png,,Crax
2025-07-24,Munchies,1237,Papad & Fryums,80,30378,481019,DNV Sabudana Papad,224021,43,50,1,9,0,https://cdn.grofers.com/da/cms-assets/cms/product/2cfeb809-f5ae-4de9-bee9-db6c626ba891.png,,DNV
2025-07-24,Munchies,1237,Papad & Fryums,80,30378,18725,Mother's Recipe Potato Papad,223836,34,34,1,7,0,https://cdn.grofers.com/da/cms-assets/cms/product/f1a47d18-bc40-4267-b3a9-daa57772e126.png,,Mother's Recipe
2025-07-24,Munchies,1237,Papad & Fryums,80,30378,477192,Veerabhadra Salto Wheat Flower Fryums,1396503,45,45,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/6434752f-0bac-455d-9366-0c258bff82ba.png,,Veerabhadra
2025-07-24,Munchies,1237,Papad & Fryums,80,30378,501328,Ramji Pani Puri Papad,677464,34,45,1,6,0,https://cdn.grofers.com/da/cms-assets/cms/product/4084a9e5-08a8-4ffb-ac00-47cc808126e4.png,,Ramji
2025-07-24,Munchies,1237,Papad & Fryums,80,30378,477193,Veerabhadra Salto Rings Fryums,1396505,45,45,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/dacfcc70-3544-42a4-b7eb-98d584e5a879.png,,Veerabhadra
2025-07-24,Munchies,1237,Papad & Fryums,80,30378,477196,Veerabhadra Sabudana Papad,547670,73,75,1,8,0,https://cdn.grofers.com/da/cms-assets/cms/product/88abc991-b3aa-45a4-9fa6-2405c6427722.png,,Veerabhadra
2025-07-24,Munchies,1237,Papad & Fryums,80,30378,28242,Mother's Recipe Rice Papad - Jeera,616744,25,25,1,5,0,https://cdn.grofers.com/da/cms-assets/cms/product/f7b342b3-e293-4521-b3cf-a5580a380ada.png,,Mother's Recipe
2025-07-24,Munchies,1237,Papad & Fryums,80,30378,477190,Veerabhadra Masala Sabudana Papad,1396427,73,75,1,5,0,https://cdn.grofers.com/da/cms-assets/cms/product/f7135e6f-d375-41d5-ba55-6b18a848d274.png,,Veerabhadra
2025-07-24,Munchies,1237,Papad & Fryums,80,30378,477188,Veerabhadra Maka Flakes,547662,45,45,1,6,0,https://cdn.grofers.com/da/cms-assets/cms/product/e8bbbfac-c893-4172-b003-5e42d8dab234.png,,Veerabhadra
2025-07-24,Munchies,1237,Papad & Fryums,80,30378,619214,Mother's Recipe Appalam Papad,1839498,45,50,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/1ab0e056-eaed-4a28-a0b1-fc844b068ede.png,,Mother's Recipe
2025-07-24,Munchies,1237,Papad & Fryums,80,30378,481018,DNV Red Chilli Sabudana Papad,538575,21,50,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/5732b607-ba82-4a21-b384-cb8e034c15fb.png,,DNV
2025-07-24,Munchies,1237,Papad & Fryums,80,30378,611717,Anil Happala Appalam Papad,1403270,62,62,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/b0d6952f-3984-4f5c-99d9-5956d6e18a2b.png,,Anil
2025-07-24,Munchies,1237,Papad & Fryums,80,30378,477197,Veerabhadra Salto Rice Papad,547671,64,65,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/86559804-e49c-4284-be48-f3eb281bd12f.png,,Veerabhadra
2025-07-24,Munchies,1237,Papad & Fryums,80,30378,363861,Saravana's Fryums,1396499,32,55,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/09736f75-75b0-4953-8c72-3a42107c9466.png,,Saravana's
2025-07-24,Munchies,1237,Papad & Fryums,80,30378,19448,Mother's Recipe Moong Dal Papad,1396461,71,75,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/63a9af92-3c80-4b29-87bd-b0171afa7609.png,,Mother's Recipe
2025-07-24,Munchies,1237,Chips & Crisps,940,30378,525222,Bingo Original Style Chilli Sprinkled Potato Chips - Pack of 3,540425,100,150,1,14,0,https://cdn.grofers.com/da/cms-assets/cms/product/de4f42ab-c52f-4c12-83f6-a386d52ba539.png,,Bingo
2025-07-24,Munchies,1237,Chips & Crisps,940,30378,289152,Lay's West Indies Hot n Sweet Chilli Flavour Potato Chips,782262,20,20,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/b4992782-f47e-4fda-a0c6-4c9e422b9654.png,,Lay's
2025-07-24,Munchies,1237,Chips & Crisps,940,30378,432775,Lay's India's Magic Masala Potato Chips,438085,30,30,1,29,0,https://cdn.grofers.com/da/cms-assets/cms/product/7806dadc-a3c9-4cec-869f-90879c1f345c.png,,Lay's
2025-07-24,Munchies,1237,Chips & Crisps,940,30378,574,Lay's Chile Limon Flavour Potato Chips,682288,20,20,1,49,0,https://cdn.grofers.com/da/cms-assets/cms/product/0293e130-cbdc-402a-af48-bdd7da6e5462.png,,Lay's
2025-07-24,Munchies,1237,Chips & Crisps,940,30378,673659,Natch Sesame Thai Rice Chips,2134611,268,295,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/ecdf4031-f9d1-439d-90fc-16686ff19b86.png,,Natch
2025-07-24,Munchies,1237,Chips & Crisps,940,30378,367837,Kurkure Puffcorn Yummy Cheese Puffs,1910340,20,20,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/38f3be41-8612-44c0-9e54-69abedfb07a5.png,,Kurkure
2025-07-24,Munchies,1237,Chips & Crisps,940,30378,57435,Lay's Classic Salted Potato Chips,561720,20,20,1,33,0,https://cdn.grofers.com/da/cms-assets/cms/product/f55e87f5-ecab-4d91-aca9-62883084374d.png,,Lay's
2025-07-24,Munchies,1237,Chips & Crisps,940,30378,116824,Kurkure Chilli Chatka Crisps,1910333,20,20,1,21,0,https://cdn.grofers.com/da/cms-assets/cms/product/5ce79c46-e60f-43dc-bdfe-f11985feb790.png,,Kurkure
2025-07-24,Munchies,1237,Chips & Crisps,940,30378,673289,Natch Thai Rice Chips - Wasabi,2188406,268,295,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/1960e99d-7d5d-4b0f-a083-bb12c746582f.png,,Natch
2025-07-24,Munchies,1237,Chips & Crisps,940,30378,425715,Bingo Original Style Chilli Potato Chips - Pack of 3,535127,54,60,1,5,0,https://cdn.grofers.com/da/cms-assets/cms/product/3176ed45-b618-4613-b387-a92a9f049c74.jpg,,Bingo
2025-07-24,Munchies,1237,Chips & Crisps,940,30378,67372,Kurkure Masala Munch Crisps,1910366,20,20,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/870a38da-a236-44f8-aa67-851f0adacbba.png,,Kurkure
2025-07-24,Munchies,1237,Chips & Crisps,940,30378,540666,Uncle Chipps Spicy Treat Potato Chips - Pack of 2,549752,75,100,1,11,0,https://cdn.grofers.com/da/cms-assets/cms/product/b1270555-2c46-4f4b-a170-9f0c03e8d925.png,,Uncle Chipps
2025-07-24,Munchies,1237,Chips & Crisps,940,30378,577,Lay's Spanish Tomato Tango Potato Chips,438083,20,20,1,33,0,https://cdn.grofers.com/da/cms-assets/cms/product/c586c4d2-5b80-49f8-bd16-10c9c647c958.png,,Lay's
2025-07-24,Munchies,1237,Chips & Crisps,940,30378,634423,Sweet Karam Coffee Madras Curry Leaves Potato Chips +  Mysore Masala Potato Chips Combo,1937543,105,118,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/566d40af-d7a6-4977-82e4-3c250ea8d2d0.png,,
2025-07-24,Munchies,1237,Chips & Crisps,940,30378,626530,Sweet Karam Coffee Tuticorin Rock Salt Potato Chips,1905775,53,59,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/f8d112d1-fe9a-4b32-bccd-20d68a955dbf.png,,Sweet Karam Coffee
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30378,570799,Original Ghee Mysore Pak by Sweet Karam Coffee,1149826,93,149,1,5,0,https://cdn.grofers.com/da/cms-assets/cms/product/0886b60d-0fa7-4794-97d8-bd39741d56fa.png,,Sweet Karam Coffee
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30378,534829,Fresh Milk Peda by Nandini,776154,139,140,1,10,0,https://cdn.grofers.com/da/cms-assets/cms/product/3ce2ad4b-0750-4a4a-80dc-6e108b0b3fe3.png,,Nandini
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30378,512669,Motichoor Laddu by Lal,704698,118,125,1,8,0,https://cdn.grofers.com/da/cms-assets/cms/product/41b23732-feeb-4121-8815-e7a32c214e61.png,,Lal
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30378,376055,Fresh Motichoor Laddu by Anand,737862,180,180,1,12,0,https://cdn.grofers.com/da/cms-assets/cms/product/d2de1ed0-cb96-4907-926a-010460b1f88f.png,,Anand
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30378,478077,Milk Cake by Lal,661581,154,159,1,6,0,https://cdn.grofers.com/da/cms-assets/cms/product/bf8ae4a8-f252-457c-be4c-c57d5d58efcd.png,,Lal
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30378,45232,Agra Taj Petha by Haldiram's,661423,65,65,1,11,0,https://cdn.grofers.com/da/cms-assets/cms/product/383012b3-8b32-4d8c-855f-375d45543343.png,,Haldiram's
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30378,427611,Malai Peda by Amul,661510,114,120,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/41004af4-5151-4fb4-a453-6e0b50784471.png,,Amul
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30378,56726,Rajgira Laddu by Charlie's,661427,40,40,1,14,0,https://cdn.grofers.com/da/cms-assets/cms/product/1a68b055-8005-4643-995e-39e0c8f7b77b.png,,Charlie's
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30378,636231,Rajgira Laddu by Veerabhadra,1947950,40,40,1,10,0,https://cdn.grofers.com/da/cms-assets/cms/product/e58e2026-232f-4ca2-a4c9-57164c235a98.png,,Veerabhadra
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30378,391414,Classic Besan Laddu by Lal,749354,79,90,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/50bbfa0e-d80b-4085-bb20-ca68a4b7fde2.png,,Lal
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30378,434469,Premium Mysore Pak by Lal,661529,140,140,1,7,0,https://cdn.grofers.com/da/cms-assets/cms/product/468be22a-1733-42f2-b73a-6245d55ac068.png,,Lal
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30378,561092,Hazelnut & Chocolate Sugar-Free Laddu by Eat Better Co,716073,77,79,1,10,0,https://cdn.grofers.com/da/cms-assets/cms/product/99f9e2cc-bc3b-4d88-a854-481ed0583381.png,,Eat Better Co
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30378,385101,Open & Eat Gulab Jamun by Gits,661476,200,255,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/aabfe59f-d71e-4e3c-ad1f-b22f95d569d7.png,,Gits
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30378,534830,Fresh Mysore Pak by Nandini,776155,160,160,1,15,0,https://cdn.grofers.com/da/cms-assets/cms/product/a9bb5a59-e129-4f41-b799-4066ca9f3e42.png,,Nandini
2025-07-24,Sweet Tooth,9,Indian Sweets,943,30378,626,Gulab Jamun by Haldiram's Nagpur,661417,225,225,1,10,0,https://cdn.grofers.com/da/cms-assets/cms/product/d85fab1b-7e62-4100-8de3-58a82591ab16.png,,Haldiram's Nagpur
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,38450,524535,Let's Try Namkeen Combo,744169,81,90,1,13,0,https://cdn.grofers.com/da/cms-assets/cms/product/46ee6575-38de-49b6-98d4-53d9a158a564.png,,Let's Try
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,38450,608,Haldiram's Punjabi Tadka Namkeen Snacks,1914625,55,55,1,26,0,https://cdn.grofers.com/da/cms-assets/cms/product/6311692b-204d-4786-ab8c-3af729b039ac.png,,Haldiram's
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,38450,19266,Haldiram's Bhujia,1910541,120,120,1,20,0,https://cdn.grofers.com/da/cms-assets/cms/product/405265f1-3c53-4c52-b39d-bdc26a83e6f6.png,,Haldiram's
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,38450,11142,Haldiram's Fatafat Bhelpuri,1914092,40,40,1,22,0,https://cdn.grofers.com/da/cms-assets/cms/product/87af206e-52d3-4f1d-a66c-40fb64803f7f.png,,Haldiram's
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,38450,495431,Let's Try Lite Multigrain Mixture Namkeen,1914594,108,120,1,17,0,https://cdn.grofers.com/da/cms-assets/cms/product/5f7cfecb-5add-4369-97d5-f155f434b882.png,,Let's Try
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,38450,19297,Haldiram's Navratan Mixture Namkeen,1911693,100,100,1,16,0,https://cdn.grofers.com/da/cms-assets/cms/product/93435a5a-a565-4629-bfc9-9d517e7af6b9.png,,Haldiram's
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,38450,19274,Haldiram's Bhelpuri / Bhelpuri,1914143,55,55,1,36,0,https://cdn.grofers.com/da/cms-assets/cms/product/acb8bea9-c0b4-4064-a823-502cd11a0785.png,,Haldiram's
2025-07-24,Munchies,1237,Bhujia & Mixtures,1178,38450,446887,Bikano All Time Mixture Namkeen,464926,69,70,1,11,0,https://cdn.grofers.com/da/cms-assets/cms/product/e7c73d97-38f8-4c17-984b-55f6f146e275.png,,Bikano
